"Match.ID","Team.ID","Team.Name","Player.From.ID","Player.From.Name","Event.ID","Event.Description","Period.ID","Period.Description","Start.Minute","Start.Second","End.Minute","End.Second","Start.X","Start.Y","End.X","End.Y","Shot.On.Target","opponent.team.name","opponent.team.id","On Target","Blocked","Left","From outside the Penalty Area","GK Save","Right","Off Target","Goal","Promising Action","From inside the Penalty Area","Deflected","Big Chance","Direct Free Kick","Headed Shot","Corner","Penalty","Post","Other"
131356,467,"Serbia",7569,"Aleksandar Mitrovic",5,"Shot",1,"1t",19,38,19,50,91.85,39.76,105,39.85,"False","England",16,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
131356,467,"Serbia",8627,"Sergej Milinkovic-Savic",5,"Shot",2,"2t",43,15,43,27,75.14,22.3,105,41.05,"False","England",16,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131356,467,"Serbia",16827,"Dusan Vlahovic",5,"Shot",1,"1t",22,37,22,49,83.8,37.8,86.85,36.01,"True","England",16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131356,467,"Serbia",16827,"Dusan Vlahovic",5,"Shot",2,"2t",36,34,36,46,84.21,27.06,101.62,34,"True","England",16,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131356,467,"Serbia",23948,"Ivan Ilic",5,"Shot",2,"2t",47,32,47,44,75.36,23.07,83.74,28.37,"True","England",16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131356,467,"Serbia",27419,"Veljko Birmancevic",5,"Shot",2,"2t",37,14,37,26,84.41,29.22,101.75,32.51,"True","England",16,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131357,2,"Spain",6133,"Alvaro Borja Morata Martin",5,"Shot",1,"1t",6,20,6,32,84.73,41.5,102.69,36.31,"True","Croatia",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131357,2,"Spain",6133,"Alvaro Borja Morata Martin",5,"Shot",1,"1t",28,5,28,17,90.45,34.37,105,33.72,"True","Croatia",4,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
131357,2,"Spain",6133,"Alvaro Borja Morata Martin",5,"Shot",2,"2t",7,59,8,11,102.03,27.47,105,65.79,"False","Croatia",4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
131357,2,"Spain",7486,"Daniel Carvajal Ramos",5,"Shot",1,"1t",46,51,47,3,98.39,35.48,105,35.08,"True","Croatia",4,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
131357,2,"Spain",16756,"Fabian Ruiz",5,"Shot",1,"1t",31,21,31,33,91.11,34.22,105,37.43,"True","Croatia",4,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
131357,2,"Spain",17790,"Ferran Torres Garcia",5,"Shot",2,"2t",42,50,43,2,95.64,49.96,96.72,48.59,"True","Croatia",4,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
131357,2,"Spain",23839,"Daniel Olmo Carvajal",5,"Shot",2,"2t",28,13,28,20,79.53,32.29,82.41,32.16,"True","Croatia",4,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
131357,2,"Spain",24827,"Robin Aime Robert Le Normand",5,"Shot",1,"1t",35,8,35,20,98.54,33.18,105,30.27,"False","Croatia",4,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
131357,2,"Spain",31404,"Lamine Yamal Nasraoui Ebana",5,"Shot",1,"1t",14,12,14,19,92.3,43.35,101.62,35.67,"False","Croatia",4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
131357,2,"Spain",31404,"Lamine Yamal Nasraoui Ebana",5,"Shot",2,"2t",6,45,6,52,94.16,43.06,101.62,36.93,"True","Croatia",4,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
131357,2,"Spain",31404,"Lamine Yamal Nasraoui Ebana",5,"Shot",2,"2t",12,15,12,27,77.38,38.83,87.51,37.16,"True","Croatia",4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131357,4,"Croatia",6101,"Mateo Kovacic",5,"Shot",1,"1t",29,50,30,2,90.15,33.93,102.02,34.4,"True","Spain",2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
131357,4,"Croatia",6101,"Mateo Kovacic",5,"Shot",1,"1t",45,29,45,41,80.72,25.83,105,45.32,"False","Spain",2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131357,4,"Croatia",7092,"Marcelo Brozovic",5,"Shot",1,"1t",32,52,33,4,87.48,33.85,101.89,34.63,"True","Spain",2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
131357,4,"Croatia",7244,"Ivan Perisic",5,"Shot",2,"2t",38,43,38,55,88.22,23.53,91.22,25.96,"True","Spain",2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131357,4,"Croatia",7244,"Ivan Perisic",5,"Shot",2,"2t",38,51,39,3,74.48,23.31,101.89,32.16,"True","Spain",2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131357,4,"Croatia",7244,"Ivan Perisic",5,"Shot",2,"2t",46,46,46,58,94.23,25.61,105,27.38,"False","Spain",2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
131357,4,"Croatia",7248,"Andrej Kramaric",5,"Shot",1,"1t",44,17,44,29,74.93,37.71,105,23.67,"False","Spain",2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131357,4,"Croatia",8950,"Ante Budimir",5,"Shot",1,"1t",21,46,21,58,93.04,32.44,105,45.45,"False","Spain",2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
131357,4,"Croatia",19437,"Lovro Majer",5,"Shot",1,"1t",32,53,33,5,101.44,43.5,105,38.09,"False","Spain",2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
131357,4,"Croatia",25074,"Josko Gvardiol",5,"Shot",1,"1t",40,46,40,58,99.95,23.38,105,39.16,"False","Spain",2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
131357,4,"Croatia",25074,"Josko Gvardiol",5,"Shot",2,"2t",4,57,5,9,87.33,20.79,93.87,29.41,"True","Spain",2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131357,4,"Croatia",27428,"Josip Stanisic",5,"Shot",2,"2t",9,27,9,39,98.24,39.72,101.89,37.16,"True","Spain",2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
131358,322,"Denmark",7591,"Christian Eriksen",5,"Shot",1,"1t",16,33,16,45,96.61,40.31,105,30.64,"True","Slovenia",516,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
131358,322,"Denmark",7591,"Christian Eriksen",5,"Shot",1,"1t",38,58,39,10,96.46,48.92,97.38,45.83,"True","Slovenia",516,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
131358,322,"Denmark",7591,"Christian Eriksen",5,"Shot",1,"1t",41,40,41,52,76.93,29.4,81.35,31.47,"True","Slovenia",516,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131358,322,"Denmark",7591,"Christian Eriksen",5,"Shot",1,"1t",42,39,42,51,93.86,28.36,105,38.48,"False","Slovenia",516,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
131358,322,"Denmark",7591,"Christian Eriksen",5,"Shot",2,"2t",22,30,22,42,99.73,21.83,105,29.83,"False","Slovenia",516,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
131358,322,"Denmark",9556,"Andreas Christensen",5,"Shot",1,"1t",10,28,10,40,91.26,31.85,105,34.3,"False","Slovenia",516,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
131358,322,"Denmark",10793,"Jannik Vestergaard",5,"Shot",1,"1t",27,57,28,9,98.39,34.89,105,41.4,"False","Slovenia",516,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
131358,322,"Denmark",10793,"Jannik Vestergaard",5,"Shot",2,"2t",35,23,35,35,97.65,22.86,102.42,31.7,"True","Slovenia",516,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
131358,322,"Denmark",18562,"Jonas Wind",5,"Shot",2,"2t",25,38,25,50,101.14,35.63,105,34.21,"False","Slovenia",516,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
131358,322,"Denmark",25397,"Morten Hjulmand",5,"Shot",2,"2t",40,35,40,42,82.28,34.15,102.15,32.28,"True","Slovenia",516,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131358,516,"Slovenia",9064,"Andraz Sporar",5,"Shot",2,"2t",28,52,29,4,100.47,33.7,105,27.94,"False","Denmark",322,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
131358,516,"Slovenia",9064,"Andraz Sporar",5,"Shot",2,"2t",33,16,33,28,97.35,33.7,105,34.3,"False","Denmark",322,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
131358,516,"Slovenia",9064,"Andraz Sporar",5,"Shot",2,"2t",35,55,36,7,100.25,46.62,102.68,40.72,"True","Denmark",322,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
131358,516,"Slovenia",12488,"Benjamin Verbic",5,"Shot",2,"2t",42,23,42,35,93.64,37.34,105,40.28,"False","Denmark",322,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
131358,516,"Slovenia",23908,"Adam Gnezda Cerin",5,"Shot",2,"2t",20,52,21,4,98.09,33.78,105,40.02,"False","Denmark",322,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
131358,516,"Slovenia",27995,"Benjamin Sesko",5,"Shot",1,"1t",15,44,15,56,80.79,37.86,105,28.58,"False","Denmark",322,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131358,516,"Slovenia",27995,"Benjamin Sesko",5,"Shot",2,"2t",30,43,30,55,80.05,35.04,105,37.66,"False","Denmark",322,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
131358,516,"Slovenia",30898,"Zan Karnicnik",5,"Shot",2,"2t",44,59,45,11,76.63,48.03,105,37.52,"False","Denmark",322,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131358,516,"Slovenia",59411,"Erik Janza",5,"Shot",1,"1t",20,18,20,30,81.68,31.92,105,40.37,"False","Denmark",322,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131358,516,"Slovenia",59411,"Erik Janza",5,"Shot",1,"1t",20,45,20,57,79.6,25.31,87.38,34.29,"True","Denmark",322,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131358,516,"Slovenia",59411,"Erik Janza",5,"Shot",2,"2t",31,24,31,36,85.17,20.86,92.94,25.39,"True","Denmark",322,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
131359,11,"Germany",7218,"Ilkay Gundogan",5,"Shot",1,"1t",41,2,41,14,96.79,35.46,102.42,34.4,"True","Scotland",462,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
131359,11,"Germany",7218,"Ilkay Gundogan",5,"Shot",2,"2t",13,29,13,41,95.42,31.54,97.65,30.9,"True","Scotland",462,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
131359,11,"Germany",7766,"Leroy Sane'",5,"Shot",2,"2t",17,57,18,9,92.68,44.85,102.42,35.21,"True","Scotland",462,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
131359,11,"Germany",7766,"Leroy Sane'",5,"Shot",2,"2t",37,50,38,2,86.75,46.76,102.42,34.52,"True","Scotland",462,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131359,11,"Germany",7766,"Leroy Sane'",5,"Shot",2,"2t",40,9,40,21,80.37,37.01,105,31.65,"False","Scotland",462,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131359,11,"Germany",8214,"Emre Can",5,"Shot",2,"2t",47,29,47,41,86.03,32.45,105,37.43,"True","Scotland",462,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
131359,11,"Germany",8755,"Antonio Rudiger",5,"Shot",2,"2t",5,21,5,33,72.43,37.46,102.02,32.28,"True","Scotland",462,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
131359,11,"Germany",8755,"Antonio Rudiger",5,"Shot",2,"2t",6,10,6,22,92.68,37.74,96.32,35.32,"False","Scotland",462,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
131359,11,"Germany",9831,"Joshua Kimmich",5,"Shot",2,"2t",11,27,11,39,82.74,46.49,92.68,39.23,"True","Scotland",462,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131359,11,"Germany",13310,"Kai Havertz",5,"Shot",1,"1t",27,14,27,26,87.73,34.73,94.14,32.74,"True","Scotland",462,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
131359,11,"Germany",14216,"Niclas Fullkrug",5,"Shot",2,"2t",22,40,22,52,90.86,31.72,105,36.88,"True","Scotland",462,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
131359,11,"Germany",15741,"Maximilian Mittelstadt",5,"Shot",2,"2t",14,44,14,56,89.77,20.42,91.62,22.74,"True","Scotland",462,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
131359,11,"Germany",15741,"Maximilian Mittelstadt",5,"Shot",2,"2t",20,20,20,32,86.75,22.7,105,36.79,"False","Scotland",462,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131359,11,"Germany",15741,"Maximilian Mittelstadt",5,"Shot",2,"2t",34,21,34,33,89.86,20.33,105,34.81,"False","Scotland",462,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
131359,11,"Germany",23830,"Florian Wirtz",5,"Shot",1,"1t",9,51,10,3,87.73,34.64,105,32.2,"True","Scotland",462,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
131359,11,"Germany",23830,"Florian Wirtz",5,"Shot",2,"2t",12,2,12,14,98.07,43.21,105,36.74,"False","Scotland",462,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
131359,11,"Germany",23830,"Florian Wirtz",5,"Shot",2,"2t",14,52,15,4,78,29.9,105,31.74,"False","Scotland",462,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131359,11,"Germany",24707,"Jamal Musiala",5,"Shot",1,"1t",18,39,18,51,92.45,30.73,105,33.17,"True","Scotland",462,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
131359,11,"Germany",43194,"Pascal Gross",5,"Shot",2,"2t",11,4,11,16,85.66,22.97,88.04,25.27,"True","Scotland",462,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131360,475,"Slovakia",6531,"Juraj Kucka",5,"Shot",2,"2t",39,6,39,18,75.07,17.32,105,31.79,"False","Ukraine",577,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
131360,475,"Slovakia",7089,"Lukas Haraslin",5,"Shot",1,"1t",9,32,9,44,93.86,21.15,102.42,30.9,"True","Ukraine",577,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
131360,475,"Slovakia",7089,"Lukas Haraslin",5,"Shot",1,"1t",43,9,43,21,86.9,24.21,101.89,32.05,"True","Ukraine",577,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
131360,475,"Slovakia",9297,"Ondrej Duda",5,"Shot",1,"1t",11,20,11,32,85.69,17.53,105,28.21,"False","Ukraine",577,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131360,475,"Slovakia",9912,"Peter Pekarik",5,"Shot",2,"2t",28,20,28,32,80.26,49.56,93.08,39.46,"True","Ukraine",577,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131360,475,"Slovakia",10918,"Milan Skriniar",5,"Shot",2,"2t",49,14,49,26,68.3,25.94,77.38,33.2,"True","Ukraine",577,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131360,475,"Slovakia",11865,"Laszlo Benes",5,"Shot",2,"2t",35,52,36,4,91.01,41.78,95.2,37.5,"True","Ukraine",577,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
131360,475,"Slovakia",16819,"David Hancko",5,"Shot",1,"1t",16,25,16,37,85.23,45.18,102.55,33.77,"True","Ukraine",577,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
131360,475,"Slovakia",26390,"Ivan Schranz",5,"Shot",1,"1t",9,59,10,11,101.47,42.21,102.28,35.9,"True","Ukraine",577,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
131360,475,"Slovakia",26390,"Ivan Schranz",5,"Shot",1,"1t",16,53,17,5,97.2,39.8,105,33.36,"True","Ukraine",577,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
131360,475,"Slovakia",26390,"Ivan Schranz",5,"Shot",2,"2t",12,40,12,52,79.05,53.36,87.25,47.09,"True","Ukraine",577,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131360,577,"Ukraine",7845,"Andriy Yarmolenko",5,"Shot",1,"1t",28,27,28,39,97.39,38.41,105,38.82,"False","Slovakia",475,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
131360,577,"Ukraine",10072,"Oleksandr Zinchenko",5,"Shot",1,"1t",42,7,42,19,91.35,59.84,102.42,35.32,"True","Slovakia",475,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
131360,577,"Ukraine",16244,"Mykola Shaparenko",5,"Shot",2,"2t",8,5,8,17,93.32,30.85,105,31.28,"True","Slovakia",475,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
131360,577,"Ukraine",17326,"Roman Yaremchuk",5,"Shot",2,"2t",34,2,34,14,100.09,41.41,105,35.08,"True","Slovakia",475,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
131360,577,"Ukraine",24582,"Georgiy Sudakov",5,"Shot",2,"2t",31,16,31,28,79.79,23.53,94.53,27.45,"True","Slovakia",475,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131360,577,"Ukraine",25840,"Oleksandr Tymchyk",5,"Shot",1,"1t",33,7,33,19,92.56,49.45,105,30.34,"False","Slovakia",475,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
131360,577,"Ukraine",26396,"Artem Dovbyk",5,"Shot",1,"1t",27,36,27,48,97.48,24.77,99.77,26.53,"True","Slovakia",475,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
131360,577,"Ukraine",28011,"Mykhaylo Mudryk",5,"Shot",1,"1t",21,58,22,10,77.98,38.41,105,34.05,"False","Slovakia",475,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131360,577,"Ukraine",28011,"Mykhaylo Mudryk",5,"Shot",1,"1t",28,26,28,38,90.89,20.13,94.53,26.76,"True","Slovakia",475,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
131360,577,"Ukraine",28011,"Mykhaylo Mudryk",5,"Shot",2,"2t",28,41,28,53,96.84,22.33,105,30.34,"False","Slovakia",475,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
131360,577,"Ukraine",38393,"Volodymyr Brazhko",5,"Shot",1,"1t",12,47,12,59,77.71,29.87,101.89,34.4,"True","Slovakia",475,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
131361,428,"Belgium",8549,"Jan Vertonghen",5,"Shot",1,"1t",18,27,18,39,95.58,31.15,105,29.76,"False","Romania",486,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
131361,428,"Belgium",8589,"Kevin De Bruyne",5,"Shot",1,"1t",42,5,42,17,90.5,44.61,100.69,34.98,"True","Romania",486,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
131361,428,"Belgium",8589,"Kevin De Bruyne",5,"Shot",2,"2t",6,35,6,47,86.57,20.6,105,39.16,"False","Romania",486,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131361,428,"Belgium",8589,"Kevin De Bruyne",5,"Shot",2,"2t",9,40,9,52,87.09,34.36,101.89,34.29,"True","Romania",486,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
131361,428,"Belgium",8589,"Kevin De Bruyne",5,"Shot",2,"2t",21,28,21,40,83.25,24.01,105,37.29,"False","Romania",486,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131361,428,"Belgium",8589,"Kevin De Bruyne",5,"Shot",2,"2t",33,58,34,10,92.16,36.95,105,36.88,"True","Romania",486,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
131361,428,"Belgium",9406,"Romelu Lukaku",5,"Shot",1,"1t",12,57,13,9,96.09,32.5,97.78,33.31,"True","Romania",486,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
131361,428,"Belgium",9406,"Romelu Lukaku",5,"Shot",2,"2t",12,13,12,25,91.43,43.06,95.59,39.23,"True","Romania",486,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
131361,428,"Belgium",9406,"Romelu Lukaku",5,"Shot",2,"2t",13,0,13,12,96.3,36.54,102.55,36.01,"True","Romania",486,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
131361,428,"Belgium",9406,"Romelu Lukaku",5,"Shot",2,"2t",20,38,20,50,94.54,35.71,102.15,35.55,"True","Romania",486,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
131361,428,"Belgium",9406,"Romelu Lukaku",5,"Shot",2,"2t",43,28,43,40,99.41,46.16,103.21,37.85,"True","Romania",486,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
131361,428,"Belgium",13125,"Leandro Trossard",5,"Shot",2,"2t",40,24,40,36,94.64,46.68,96.72,45.83,"True","Romania",486,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
131361,428,"Belgium",13799,"Youri Tielemans",5,"Shot",1,"1t",1,12,1,24,87.6,38.09,105,32.2,"True","Romania",486,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
131361,428,"Belgium",13799,"Youri Tielemans",5,"Shot",1,"1t",10,55,11,7,83.25,32.4,87.78,31.7,"True","Romania",486,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131361,428,"Belgium",17694,"Dodi Lukebakio",5,"Shot",1,"1t",17,55,18,7,92.57,40.37,102.02,34.52,"True","Romania",486,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
131361,428,"Belgium",17694,"Dodi Lukebakio",5,"Shot",1,"1t",32,54,33,6,90.5,48.13,92.15,45.31,"False","Romania",486,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
131361,428,"Belgium",24564,"Jeremy Doku",5,"Shot",1,"1t",30,13,30,25,101.69,21.94,103.48,30.78,"True","Romania",486,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
131361,428,"Belgium",24564,"Jeremy Doku",5,"Shot",2,"2t",17,0,17,12,97.34,21.94,105,29.83,"False","Romania",486,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
131361,428,"Belgium",27431,"Amadou Onana",5,"Shot",1,"1t",17,16,17,28,82.22,36.54,105,42.43,"False","Romania",486,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131361,486,"Romania",9542,"Denis Alibec",5,"Shot",2,"2t",39,19,39,31,92.16,31.15,103.21,36.24,"True","Belgium",428,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
131361,486,"Romania",16004,"Dennis Man",5,"Shot",1,"1t",36,1,36,13,89.78,48.13,102.42,36.12,"True","Belgium",428,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
131361,486,"Romania",16004,"Dennis Man",5,"Shot",2,"2t",0,41,0,53,83.67,47.09,102.28,34.63,"True","Belgium",428,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131361,486,"Romania",16004,"Dennis Man",5,"Shot",2,"2t",22,38,22,50,94.23,38.4,97.12,36.58,"True","Belgium",428,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
131361,486,"Romania",18555,"Razvan Marin",5,"Shot",1,"1t",2,35,2,47,80.98,47.51,105,43.88,"False","Belgium",428,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131361,486,"Romania",18555,"Razvan Marin",5,"Shot",2,"2t",28,59,29,11,72.28,26.39,105,43.23,"False","Belgium",428,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131361,486,"Romania",21539,"Andrei Burca",5,"Shot",1,"1t",44,51,45,3,97.44,33.74,105,38.17,"False","Belgium",428,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
131361,486,"Romania",23248,"Radu Dragusin",5,"Shot",1,"1t",3,59,4,11,97.65,34.05,103.48,34,"True","Belgium",428,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
131361,486,"Romania",23248,"Radu Dragusin",5,"Shot",2,"2t",46,45,46,57,77.25,42.64,84.6,37.73,"False","Belgium",428,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
131361,486,"Romania",24459,"Valentin Mihaila",5,"Shot",1,"1t",20,41,20,53,83.67,28.88,105,43.23,"False","Belgium",428,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131361,486,"Romania",24459,"Valentin Mihaila",5,"Shot",1,"1t",23,43,23,55,85.43,22.67,88.7,25.84,"True","Belgium",428,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131361,486,"Romania",24459,"Valentin Mihaila",5,"Shot",2,"2t",2,18,2,30,93.4,23.08,105,29.92,"False","Belgium",428,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
131361,486,"Romania",24459,"Valentin Mihaila",5,"Shot",2,"2t",11,11,11,23,83.36,25.46,105,43.88,"False","Belgium",428,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131362,428,"Belgium",7407,"Yannick Ferreira Carrasco",5,"Shot",2,"2t",27,32,27,44,89.01,28.69,102.02,34.29,"True","Ukraine",577,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
131362,428,"Belgium",8589,"Kevin De Bruyne",5,"Shot",1,"1t",32,28,32,40,73.72,57,105,38,"False","Ukraine",577,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
131362,428,"Belgium",8589,"Kevin De Bruyne",5,"Shot",1,"1t",45,1,45,13,87.31,19.34,102.15,32.16,"True","Ukraine",577,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
131362,428,"Belgium",9406,"Romelu Lukaku",5,"Shot",1,"1t",6,25,6,37,94.72,25.01,100.43,28.26,"True","Ukraine",577,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
131362,428,"Belgium",9406,"Romelu Lukaku",5,"Shot",2,"2t",18,58,19,10,91.91,49.5,102.02,37.16,"True","Ukraine",577,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
